,ENSRNOG00000038572,ENSRNOG00000067740,ENSRNOG00000070745,ENSRNOG00000007147,ENSRNOG00000000699,ENSRNOG00000029235,ENSRNOG00000012467,ENSRNOG00000008526,ENSRNOG00000017788,ENSRNOG00000010947,ENSRNOG00000020307,ENSRNOG00000006641,ENSRNOG00000049689,ENSRNOG00000020148,ENSRNOG00000025251,ENSRNOG00000002843,ENSRNOG00000001187,ENSRNOG00000062789,ENSRNOG00000021851,ENSRNOG00000018426,ENSRNOG00000007686,ENSRNOG00000004150,ENSRNOG00000068909,ENSRNOG00000032311,ENSRNOG00000047606,ENSRNOG00000018656,ENSRNOG00000008203,ENSRNOG00000014117,ENSRNOG00000002346,ENSRNOG00000031408,ENSRNOG00000028404,ENSRNOG00000070247,ENSRNOG00000025117,ENSRNOG00000025110,ENSRNOG00000004062,ENSRNOG00000019770,ENSRNOG00000003776,ENSRNOG00000032737,ENSRNOG00000019890,ENSRNOG00000042944,ENSRNOG00000010278,ENSRNOG00000019645,ENSRNOG00000042468,ENSRNOG00000015821,ENSRNOG00000047571,ENSRNOG00000022603,ENSRNOG00000024526,ENSRNOG00000034116,ENSRNOG00000003538,ENSRNOG00000001873,ENSRNOG00000042658,ENSRNOG00000003189,ENSRNOG00000008943,ENSRNOG00000017878,ENSRNOG00000047314,ENSRNOG00000047969,ENSRNOG00000016917,ENSRNOG00000007012,ENSRNOG00000008596,ENSRNOG00000007906,ENSRNOG00000036672,ENSRNOG00000043098,ENSRNOG00000032473,ENSRNOG00000050059,ENSRNOG00000032368,ENSRNOG00000029516,ENSRNOG00000005336,ENSRNOG00000007206,ENSRNOG00000007200,ENSRNOG00000014979,ENSRNOG00000042465,ENSRNOG00000022256,ENSRNOG00000022110,ENSRNOG00000013674,ENSRNOG00000031189,ENSRNOG00000009822,ENSRNOG00000038286,ENSRNOG00000019728,ENSRNOG00000050509,ENSRNOG00000018394,ENSRNOG00000032240,ENSRNOG00000018525,ENSRNOG00000038990,ENSRNOG00000017531,ENSRNOG00000014373,ENSRNOG00000014378,ENSRNOG00000015024,ENSRNOG00000022669,ENSRNOG00000008625,ENSRNOG00000013734,ENSRNOG00000002470,ENSRNOG00000000904,ENSRNOG00000016044,ENSRNOG00000045679,ENSRNOG00000045585,ENSRNOG00000010078,ENSRNOG00000022094,ENSRNOG00000009032,ENSRNOG00000009031,ENSRNOG00000003666,ENSRNOG00000005964,ENSRNOG00000018250,ENSRNOG00000013825,ENSRNOG00000014046,ENSRNOG00000011406,ENSRNOG00000022937,ENSRNOG00000055078,ENSRNOG00000047464,ENSRNOG00000006620,ENSRNOG00000024346,ENSRNOG00000013407,ENSRNOG00000015768,ENSRNOG00000009951,ENSRNOG00000004854,ENSRNOG00000016136,ENSRNOG00000016112,ENSRNOG00000016962,ENSRNOG00000010497,ENSRNOG00000069088,ENSRNOG00000020837,ENSRNOG00000019719,ENSRNOG00000019716,ENSRNOG00000007955,ENSRNOG00000029903,ENSRNOG00000068111,ENSRNOG00000004171,ENSRNOG00000001311,ENSRNOG00000004438,ENSRNOG00000019500,ENSRNOG00000037835,ENSRNOG00000015220,ENSRNOG00000026133,ENSRNOG00000029776,ENSRNOG00000001955,ENSRNOG00000007468,ENSRNOG00000016278,ENSRNOG00000001628,ENSRNOG00000030187,ENSRNOG00000017712,ENSRNOG00000018327,ENSRNOG00000029055,ENSRNOG00000016863,ENSRNOG00000010513,ENSRNOG00000032959,ENSRNOG00000018282,ENSRNOG00000014039,ENSRNOG00000036758,ENSRNOG00000064866,ENSRNOG00000005792,ENSRNOG00000020293,ENSRNOG00000046449,ENSRNOG00000046196,ENSRNOG00000036942,ENSRNOG00000010685,ENSRNOG00000047455,ENSRNOG00000024331,ENSRNOG00000042182,ENSRNOG00000066878,ENSRNOG00000046254,ENSRNOG00000004861,ENSRNOG00000005409,ENSRNOG00000005404,ENSRNOG00000024903,ENSRNOG00000024905,ENSRNOG00000012165,ENSRNOG00000003005,ENSRNOG00000005871,ENSRNOG00000011457,ENSRNOG00000069071,ENSRNOG00000011716,ENSRNOG00000011719,ENSRNOG00000008736,ENSRNOG00000030452,ENSRNOG00000070390,ENSRNOG00000013069,ENSRNOG00000014376,ENSRNOG00000017959,ENSRNOG00000016289,ENSRNOG00000034075,ENSRNOG00000014951,ENSRNOG00000014956,ENSRNOG00000027392,ENSRNOG00000031927,ENSRNOG00000039398,ENSRNOG00000013553,ENSRNOG00000023465,ENSRNOG00000014311,ENSRNOG00000000239,ENSRNOG00000026310,ENSRNOG00000039860,ENSRNOG00000011550,ENSRNOG00000009730,ENSRNOG00000040120,ENSRNOG00000004444,ENSRNOG00000002723,ENSRNOG00000036826,ENSRNOG00000026508,ENSRNOG00000036828,ENSRNOG00000003135,ENSRNOG00000013231,ENSRNOG00000019920,ENSRNOG00000042133,ENSRNOG00000008575,ENSRNOG00000005214,ENSRNOG00000006767,ENSRNOG00000003305,ENSRNOG00000016734,ENSRNOG00000043186,ENSRNOG00000026974,ENSRNOG00000026979,ENSRNOG00000000926,ENSRNOG00000034102,ENSRNOG00000005572,ENSRNOG00000007886,ENSRNOG00000002595,ENSRNOG00000066076,ENSRNOG00000050114,ENSRNOG00000028965,ENSRNOG00000018238,ENSRNOG00000013807,ENSRNOG00000003384,ENSRNOG00000030644,ENSRNOG00000002031,ENSRNOG00000038473,ENSRNOG00000036726,ENSRNOG00000011424,ENSRNOG00000021795,ENSRNOG00000032805,ENSRNOG00000007069,ENSRNOG00000019851,ENSRNOG00000032350,ENSRNOG00000029500,ENSRNOG00000048191,ENSRNOG00000022242,ENSRNOG00000023389,ENSRNOG00000068201,ENSRNOG00000002305,ENSRNOG00000002304,ENSRNOG00000000814,ENSRNOG00000021109,ENSRNOG00000037219,ENSRNOG00000005770,ENSRNOG00000008074,ENSRNOG00000026344,ENSRNOG00000011500,ENSRNOG00000045888,ENSRNOG00000021345,ENSRNOG00000063422,ENSRNOG00000020953,ENSRNOG00000018694,ENSRNOG00000015788,ENSRNOG00000013209,ENSRNOG00000031448,ENSRNOG00000046309,ENSRNOG00000047891,ENSRNOG00000022988,ENSRNOG00000020275,ENSRNOG00000007645,ENSRNOG00000002460,ENSRNOG00000004921,ENSRNOG00000010045,ENSRNOG00000001757,ENSRNOG00000021067,ENSRNOG00000004498,ENSRNOG00000002797,ENSRNOG00000002792,ENSRNOG00000019074,ENSRNOG00000013280,ENSRNOG00000027374,ENSRNOG00000031222,ENSRNOG00000007159,ENSRNOG00000012189,ENSRNOG00000013589,ENSRNOG00000004704,ENSRNOG00000018929,ENSRNOG00000068001,ENSRNOG00000046991,ENSRNOG00000026928,ENSRNOG00000006878,ENSRNOG00000032871,ENSRNOG00000000708,ENSRNOG00000008713,ENSRNOG00000002548,ENSRNOG00000046231,ENSRNOG00000036572,ENSRNOG00000020132,ENSRNOG00000013436,ENSRNOG00000015774,ENSRNOG00000024115,ENSRNOG00000023601,ENSRNOG00000026235,ENSRNOG00000005853,ENSRNOG00000037793,ENSRNOG00000022537,ENSRNOG00000049770,ENSRNOG00000025957,ENSRNOG00000014710,ENSRNOG00000023935,ENSRNOG00000066431,ENSRNOG00000069755,ENSRNOG00000018399,ENSRNOG00000048412,ENSRNOG00000006116,ENSRNOG00000063957,ENSRNOG00000008986,ENSRNOG00000008988,ENSRNOG00000038132,ENSRNOG00000029768,ENSRNOG00000047027,ENSRNOG00000012229,ENSRNOG00000013578,ENSRNOG00000023440,ENSRNOG00000009288,ENSRNOG00000031593,ENSRNOG00000018310,ENSRNOG00000019048,ENSRNOG00000019043,ENSRNOG00000008165,ENSRNOG00000010507,ENSRNOG00000018059,ENSRNOG00000019900,ENSRNOG00000037331,ENSRNOG00000003095,ENSRNOG00000012878,ENSRNOG00000020281,ENSRNOG00000050658,ENSRNOG00000004998,ENSRNOG00000032639,ENSRNOG00000004249,ENSRNOG00000003622,ENSRNOG00000025074,ENSRNOG00000029564,ENSRNOG00000010451,ENSRNOG00000009919,ENSRNOG00000005410,ENSRNOG00000008394,ENSRNOG00000018978,ENSRNOG00000015354,ENSRNOG00000021401,ENSRNOG00000021400,ENSRNOG00000009898,ENSRNOG00000003587,ENSRNOG00000008586,ENSRNOG00000036663,ENSRNOG00000016612,ENSRNOG00000043085,ENSRNOG00000015149,ENSRNOG00000046776,ENSRNOG00000022710,ENSRNOG00000024382,ENSRNOG00000003468,ENSRNOG00000000476,ENSRNOG00000006146,ENSRNOG00000014496,ENSRNOG00000010805,ENSRNOG00000016405,ENSRNOG00000022298,ENSRNOG00000000871,ENSRNOG00000006058,ENSRNOG00000016618,ENSRNOG00000002906,ENSRNOG00000002904,ENSRNOG00000008053,ENSRNOG00000016037,ENSRNOG00000013973,ENSRNOG00000010315,ENSRNOG00000022791,ENSRNOG00000034087,ENSRNOG00000025882,ENSRNOG00000036834,ENSRNOG00000001414,ENSRNOG00000014641,ENSRNOG00000023828,ENSRNOG00000023588,ENSRNOG00000024757,ENSRNOG00000007139,ENSRNOG00000019661,ENSRNOG00000017521,ENSRNOG00000014385,ENSRNOG00000014819,ENSRNOG00000028248,ENSRNOG00000033444,ENSRNOG00000030235,ENSRNOG00000027096,ENSRNOG00000025805,ENSRNOG00000007544,ENSRNOG00000026592,ENSRNOG00000002212,ENSRNOG00000015514,ENSRNOG00000003136,ENSRNOG00000046834,ENSRNOG00000020196,ENSRNOG00000010210,ENSRNOG00000026759,ENSRNOG00000037167,ENSRNOG00000013304,ENSRNOG00000014070,ENSRNOG00000027787,ENSRNOG00000028548,ENSRNOG00000001892,ENSRNOG00000000767,ENSRNOG00000006037,ENSRNOG00000012779,ENSRNOG00000015921,ENSRNOG00000066614,ENSRNOG00000019842,ENSRNOG00000050819,ENSRNOG00000033266,ENSRNOG00000049303,ENSRNOG00000048161,ENSRNOG00000057443,ENSRNOG00000024172,ENSRNOG00000016069,ENSRNOG00000019110,ENSRNOG00000013658,ENSRNOG00000039357,ENSRNOG00000030111,ENSRNOG00000037563,ENSRNOG00000047493,ENSRNOG00000016837,ENSRNOG00000011011,ENSRNOG00000000187,ENSRNOG00000003171,ENSRNOG00000005115,ENSRNOG00000005111,ENSRNOG00000004647,ENSRNOG00000004390,ENSRNOG00000004393,ENSRNOG00000017510,ENSRNOG00000011208,ENSRNOG00000011205,ENSRNOG00000011202,ENSRNOG00000039829,ENSRNOG00000038055,ENSRNOG00000004939,ENSRNOG00000048769,ENSRNOG00000010057,ENSRNOG00000005687,ENSRNOG00000008816
ENSRNOG00000003442,3.470110613601465,4.154675315622949,1.9493574115357837,3.211197606820971,3.126213257358895,3.405288633535423,2.701549587164327,2.618245217930681,2.538846413168364,1.931267036722605,3.9039859164254174,3.099633042255018,3.6196991622955763,3.3967642565265193,3.202823392711376,2.212336529892136,2.546950870976306,3.7681791332207015,3.0140797339754446,3.2632539425786318,2.505134205062513,2.523287902483931,2.763825080010247,3.603272071414385,3.084066090557209,3.1620605045069796,3.153221488472038,3.0871594042030193,3.3471300201502414,5.598149040125168,2.553561638471683,3.871131925907757,3.4188671314321706,4.316288061343588,1.938372571560588,4.486974195711975,3.7004414157035965,1.8097869358369922,3.427772635465849,3.5078590572323876,1.85436038109362,3.78610396558438,3.127837548171816,3.647461157367739,4.2772257293686105,2.698277367673494,3.996182795476919,2.503187773733679,2.7991551789404134,2.6027276136617488,3.5421499793048197,3.7056651374341447,2.3682514030891317,3.2728745800694465,3.4186156784248865,3.11193761249424,3.1475146485945595,3.362094105689846,4.390189718326762,4.0090828240670575,3.742247498538817,3.691917300383806,3.4762752217685575,3.079967148605883,3.3561171397663205,2.819443674460622,2.6530593395137156,3.183525985852896,3.667142320997936,3.2398265062685776,3.696947025762323,2.1006038660759865,4.154796205264711,3.2518556492386974,3.215413250644141,2.322850361382354,3.2552717505006137,1.932620094307545,3.608696537653201,3.0330584981547375,3.6863435770918773,1.786525893612724,2.9822705496402184,2.9604342211866554,3.1633510185521754,2.976411221039477,3.4512837896760438,3.650276274706419,3.588672350018938,3.91185115433625,3.691037023622094,3.57061528589382,3.6426099736900146,1.9417778678338458,4.169742658378773,3.730225671389506,4.502280120937209,3.620645315972239,2.7136976212577792,3.509149619285865,3.1664564490284492,3.4189572112819295,2.5535002760181964,3.508421652472932,2.6068786688870316,3.353209011326239,1.9523706277958874,3.6136887899333017,3.370266658117792,4.363758478503756,3.704838967669927,3.7041859546067046,3.575117436946667,3.0673413550172537,3.2647737560443617,3.074173071331404,2.485440666087613,3.3993634658953575,3.8932081553258007,3.965618401691457,2.473104313495253,1.9208390235012471,3.115840334255304,3.002159993927084,4.15952707005472,3.5365171253125873,3.1363558274299663,2.569983825229014,2.6074958625857283,3.6114917566250195,3.3822165890034226,2.8598502330291593,3.7286585199079356,3.137451845632736,2.6477377357876337,3.020852374986452,3.0996911355741834,1.8896475077855484,1.6160402307860404,2.5521212700409754,3.8825494351966445,3.1522604510959127,1.9081419631835304,3.2470827835101996,3.5325495389212342,2.708721604012464,4.266620652312794,3.669712868740066,3.488301208106437,3.7020113167496613,3.121064480566904,3.3087620523822485,3.1804069124475394,3.53118216016536,3.1320962868656927,3.934130439589876,4.10284246341125,1.7245393985287807,3.2503677752186206,2.7313730194599204,3.5991966397664186,2.556160329642161,3.226534646240493,3.630405961998804,3.4263704473870833,3.5376396986153464,3.035659081425687,3.4688928203262543,3.769301261183348,3.5973611306837636,1.9526321098574182,4.011902316247028,3.026263819712806,3.067109792560534,4.427614991576858,1.958295028520197,4.383762834672842,3.5110827502118567,3.0201045158321653,2.8869678056842427,3.2303304235772043,2.536738064942845,1.6409614143189635,2.9984488327197614,3.6835072195593015,4.081559551392743,3.2431736244859337,3.0157446478008865,4.177397060285621,3.4051971357026543,3.184606553951425,3.2197105629308407,2.9801883870499166,3.270787224206218,1.9266606077314865,2.731291481405704,4.293626896430762,2.6097834609902875,3.3558907919686156,2.594134978907685,3.624195739885449,4.32124295394253,3.5905146102847816,3.205082834020512,3.234409382309008,3.0484556545225665,4.948290073987112,4.038738059320756,3.6073139241707857,4.604757166216821,3.327789721151852,2.5290411297276822,4.288077431159789,1.788151331332759,2.7270364402410903,3.7890749497726635,6.07813331275665,3.354399656128107,3.974591965283052,3.880173937999655,3.307765843738591,3.3843185470549906,3.9509048081192932,3.7401537317348703,4.679479563400665,3.7173391453199107,4.493440867398184,3.195730675002931,3.1207721417358893,3.581506598987075,1.7989845573085048,3.5931288481547496,1.7221375201615645,2.1716428883832384,3.1261656277649563,6.518141472911721,3.5383434516875614,3.405298695678873,2.936627500201106,3.5185733001969295,4.859217826617398,3.27982359931483,3.1056568214410207,3.541434241191443,3.865938145804639,3.6335957779528583,3.228385301631189,5.146893081571239,4.109700129880403,3.764791608773022,2.364275015484895,3.526704714926712,4.631810826208852,3.1656843628399427,2.8196260438687752,4.06105335239366,1.9404495688694072,2.597476184135034,1.7520277557465107,3.9666781753062654,2.734214051128696,4.367303343065052,3.5602368753998066,3.403577389147123,1.814698785234538,2.2393515246551425,3.1254291317940712,3.1114049363924225,3.5766959222132906,3.475845252256483,2.2206661034049917,1.910281945910116,1.9511139125705186,3.322946594598326,3.475646530501447,2.5806409089212705,4.602056833563026,2.522090842605593,3.4808681125161085,3.5753077177762274,3.4470811367597705,4.26416765274443,1.9405082655628436,1.8419385422578662,4.161256190765991,3.6646664629727064,3.7014463863041023,3.6150178147565484,1.8945597443126654,2.9040567847704475,3.1287767436004232,2.274706515616604,1.8506063660812266,3.8052692282617957,4.19011906894726,3.764496655814116,3.4828462497342616,2.9195589739271863,4.0537661789543415,3.7524249790542363,2.7516604569828114,4.503235061145245,3.6191128900517375,3.8265925229565525,3.7107175972179576,1.8363246949009424,1.9539173662754203,3.0222624809717087,3.9063745111998047,3.6271208689353855,3.1993265121574357,3.819632356973684,3.02853529416911,3.6075532213041903,2.524881469645344,2.5231311255761844,3.2081726352588786,3.6028071238393573,1.6864419518498144,1.9359576838085326,3.542615570773812,3.676194574125428,3.5019252617627816,3.505331978348834,3.6710969067621497,3.5348011796097705,3.235229884570222,3.696082753529968,3.24627348386557,3.125863834244996,1.8774704672876368,4.22287582765463,3.6005857428808667,3.2892813337041904,4.766611712340511,1.8732683262383496,3.3615936609237917,3.1926289691345895,3.85021875803518,3.022680171891378,2.9942441768861534,3.1259444823114646,3.22354277459212,3.523370827998097,3.657504833269989,3.1290436625721254,3.6503397862347833,3.9611732258515966,3.595162449109963,3.204700932565888,3.0989972040837475,2.7367365157466095,3.39602273751314,3.4009024222487962,3.3613265909104895,3.1674244435732177,1.8847821600096943,2.7661522319241176,3.9539560049894815,3.5280235805970275,1.9372508547399243,2.464770481944664,3.22883263195361,3.245657460084843,2.8872708222103642,3.223453036164499,4.8066969653158775,2.680816920337076,3.2991615386469926,2.7710370227449626,1.9294335419635429,2.4550427845841476,3.538643549438254,2.6758455174840194,1.9361026813108326,3.150546650348812,2.4974072278453257,2.5859474860770226,3.1295140317095065,3.550660318897238,5.129932799839896,1.929087417023819,3.828644771009443,3.530624537635967,3.613921221736346,3.1541263165994464,3.5678908656486734,3.2693762049913335,3.1114315696115393,3.3495106987248806,1.9572964684116343,3.338623301518525,3.321711968703343,3.027537503984376,3.3740567619591237,3.058461937387756,3.2087765895546134,2.5495762707701664,3.139271500196455,3.577141851957469,2.4854688705774715,2.255797467210816,2.47681597162141,3.976812742674985,3.860466137290548,3.8469755777540557,2.536577140834689,3.0929817573496026,1.722736485115714,2.9863273666339154,2.565996949968149,6.39014311946826,3.232739914404624,4.013500517686373,2.482143273078886,3.8379099784538337,3.1497743515075274,3.117969641350374,3.2469073306911636,2.310981744653384,3.090453960912127,3.1133205163268918,3.5039636260272413,3.5233260266892676,3.6222381069217757,2.3784473671137745,3.4297805659528544,3.3518871776638126,3.2069972809682774,3.6114812009984147,2.5714876250663696,2.513406234778988,3.8820021100421203,3.204038000654756,3.581988353867022,4.13798757783368,1.7488425871509508,3.60063624219941,3.126818942244257
ENSRNOG00000046357,3.9188917568758725,4.291026749239428,2.0857088451522623,3.00475348575386,3.262564690975374,3.541640067151902,2.837901020780806,3.873056009292087,2.436435414409348,2.0676184703390836,4.191119353056552,3.706461824158618,4.081181348465737,3.0431141168973252,3.5105512579597713,3.094245827406068,2.44453987221729,3.90453056683718,3.1504311675919237,3.33062805687898,3.673981043109074,3.7120252367124422,2.8239816202687935,3.7692792291162993,3.2204175241736874,3.4371894869926347,3.4288787806068743,3.2235108378194983,3.48348145376672,5.734500473741647,3.7640126637307434,4.007483359524236,3.5552185650486496,4.343685868001432,2.0747240051770666,4.271706456523823,3.8367928493200756,1.946138369453471,3.0927519410170126,3.8118820586174484,1.9907118147100988,2.9491376967255074,3.264188981788295,3.9288132050820765,4.4135771629850895,2.8346288012899725,4.132534229093398,2.4007767749746627,2.9355066125568925,3.987657651947983,3.6785014129212987,3.8420165710506238,3.6723300806649855,3.0063418791135152,3.554967112041365,3.2482890461107186,3.0301865946394235,3.498445539306325,4.526541151943241,3.9647941983092903,3.8785989321552963,3.828268734000285,3.929601914014272,3.9731157526656684,3.492468573382799,2.955795108077101,2.7894107731301947,3.4108384945310766,3.8309752821529184,3.376177939885056,3.862966767291276,3.0397019002519254,4.29114763888119,3.388207082855176,3.35176468426062,3.1455018128559007,3.3916231841170923,2.068971527924024,3.884198682590199,3.1694099317712165,4.179898956896565,1.9228773272292028,3.68689381871579,2.1917239548868235,3.7206736973901946,3.1127626546559557,3.5996950206488085,3.7866277083228974,3.8073281525676714,3.4431864187908188,3.9891937039455057,3.706966719510299,3.778961407306493,2.078129301450325,3.7643134906952143,3.7978789964377793,4.6386315545536885,3.756996749588718,3.3695732351179375,3.645501052902344,3.724419002733155,3.3474077812283802,4.048135500835258,3.6447730860894105,3.2649677819883935,3.489560444942718,2.0887220614123665,3.7500402235497807,3.5066180917342704,4.5001099121202355,3.812393717190567,3.8405373882231837,3.8168646842204117,3.2036927886337323,3.4011251896608403,3.210524504947883,4.135753671740069,3.535714899511836,4.02955958894228,4.101969835307936,2.3706933147362372,2.057190457117726,3.2521917678717824,3.2752213438793385,4.295878503671199,2.9099499037326653,3.306208239331501,2.837229667534948,3.0263668431318727,4.279398640763569,3.518568022619901,2.9962016666456384,3.8650099535244147,3.2738032792492144,2.7840891694041128,3.1572038086029313,3.992510566861868,2.025998941402027,3.1602084620357527,2.449710271281959,2.804379255216557,3.4270117918375735,2.044493396800009,2.9452465802176047,3.0075018082075213,2.927261702737866,4.164209653553778,3.8060643023565452,3.6765404217990385,4.085079573934147,4.025730595330996,3.4451134859987276,3.3167583460640184,3.6675335937818385,3.268447720482172,3.898205822878417,4.336815139373399,1.784695938787327,3.3867192088350997,2.8677244530763994,2.8776700973667375,3.422563171228036,2.8586421498133534,4.324704362655793,3.5627218810035624,3.9151427619671706,3.1720105150421656,3.656276437261675,3.9056526947998265,3.7337125643002422,2.088983543473897,4.233682604768981,3.1626152533292844,3.203461226177013,4.563966425193336,2.0946464621366756,4.079595760423254,3.7003457618148934,3.156455949448644,3.0233192393007213,3.366681857193683,2.4343270661838288,1.8682739229971441,3.1348002663362404,3.81985865317578,4.054868787415518,3.30333016474448,3.1520960814173655,4.074986061526604,3.541548569319133,3.411919062629605,3.279867103189387,2.923448226675114,3.4071386578226965,2.0630120413479656,2.8676429150221825,2.8467080622203644,3.9689373078754784,3.4922422255850947,3.402252646670401,4.07461897133228,4.457594387559009,2.7452568249670772,3.341434267636991,3.370760815925487,3.1848070881390456,5.084641507603591,3.93632706056174,3.9891008069731413,4.741108599833299,3.4553142329676767,2.4266301309686664,4.598983491253839,1.9245027649492379,3.2117940044565563,3.9254263833891425,5.322733390485695,3.5817933697788207,4.110943398899531,4.013187216245506,3.4441172773550695,3.520669980671469,3.6274710293793317,2.7972725026268024,4.8158309970171445,4.100407402504397,4.629792301014663,2.767473028153886,2.5869982498970945,3.420293671082856,3.2421779641166317,3.875806510044005,1.8584889537780434,3.0746970768383903,3.6338191900929875,6.100124799133802,3.7181365222512124,3.6535549585746625,3.10630973594131,3.749272081218118,4.995569260233877,3.416175032931309,2.525783640301027,2.891920420597187,4.0022895794211175,3.7699472115693373,3.295614869695622,5.283244515187717,4.246051563496882,3.901143042389501,3.4506689649650477,3.663056148543191,4.768162259825331,4.026209727915084,2.955977477485254,4.1974047860101384,2.076801002485886,3.4012747369356195,1.8883791893629895,3.8642671765472496,2.8705654847451747,4.503654776681531,4.00936387010746,3.415420871141561,3.5989931770382233,3.1070229164517924,3.1855856720526172,3.2477563700089016,3.7130473558297696,3.924697232966571,3.0982024831946218,2.046633379526595,2.087465346186997,3.459298028214805,3.6633261643483515,3.3274938171294357,4.738408267179505,2.419679843846577,3.617219546132587,3.400255597988698,3.645069587813746,4.1719829413986025,2.0768596991793222,3.0419759041018315,4.058845192006975,4.061296019887114,3.8377978199205813,4.053058120130868,2.030911177929144,3.1756050108064637,2.6021564783519957,3.7776207767376375,3.0544058068885365,3.9416206618782743,4.310737773880166,4.118895946825783,3.6826562226837467,3.1913379132769153,4.190117612570821,3.8887764126707154,2.709469899264545,4.6395864947617245,3.0228264639749174,4.082897909835213,4.0937858544024435,1.9726761285174212,2.0902687998918994,3.1586139145881873,4.316286521950921,3.865815448540486,3.3356779457739147,3.4359068725095607,3.164886727785589,3.7439046549206694,2.422470470886328,2.4207201268171685,3.3445240688753577,3.8774404164123393,1.8227933854662932,2.0723091174250117,3.678967004390291,3.8218327756509867,3.7027316392244263,3.641683411965313,3.708163500781253,3.7784483015023937,3.3951560814401107,3.862038210455294,3.3826249174820484,3.2622152678614746,2.013821900904116,4.284672371205758,3.0568407924327765,3.5325053560013595,4.762720842723775,2.0096197598548287,3.4979450945402704,2.758564891387895,3.9865701916516585,3.6278186250502555,3.130595610502632,3.262295915927943,2.8495614741938042,2.962585188109129,3.7938562668864675,3.3563561712503063,3.786691219851262,4.097524659468076,3.731513882726442,3.3410523661823666,3.235348637700226,2.8730879493630885,3.2721962915180876,3.389624822517149,2.933481254642879,3.713461579283427,2.926661371489214,2.9025036655405962,4.090307438605961,3.993167793394588,2.073602288356403,3.381075134328526,3.6787918858408792,3.3820088937013217,3.023622255826843,3.359804469780978,4.221867703552311,2.908129429015257,3.4355129722634716,2.998349531423143,2.065784975580022,2.3526317858251318,3.6749949830547326,1.6540028592632796,2.0724541149273117,3.3204122944827166,3.2210044860411395,3.977468001974583,3.2658654653259855,3.77506691707472,5.253262126552536,2.065438850640298,3.9649962046259217,3.6669759712524455,3.7502726553528247,3.290477750215925,4.121884384367329,3.018913083053118,2.5403345421310863,3.485862132341359,2.0936479020281134,3.474974735135004,3.458063402319822,3.1638889376008548,3.510408195575603,3.027708757469463,3.3451280231710925,2.4471652720111505,3.2756229338129335,3.9298481421625544,2.3830578718184556,3.275569078252113,3.3507485764830784,3.651595942992161,4.087859850941262,3.983327011370535,2.4346941883607025,3.2293331909660816,1.859087918732193,3.1226788002503945,2.967164886539581,7.514553371375723,3.3690913480211027,4.1498519513028524,2.7484434609686375,3.9742614120703124,2.6400226618329476,3.254321074966853,3.30706387094971,1.8423170091079524,3.7488822304318568,3.2496719499433704,3.6403150596437204,3.972008020743707,3.758589540538255,3.1702738265786996,2.375122853611125,3.4882386112802912,3.343348714584756,3.4466639879378533,3.251038505633912,3.6277535303593975,3.882985196448553,2.6097627210973595,4.341784321206119,4.035576579074664,1.8851940207674296,2.881240035180854,3.2631703758607356
